; GUNUNG KIDUL;;PANGGANG;5; Giriharjo;220;AMAN;AMAN;;;;;
; GUNUNG KIDUL;;PANGGANG;6; Girisuko;221;AMAN;AMAN;;;;;
; GUNUNG KIDUL;7;TEPUS;1; Giripanggung;222;AMAN;AMAN;;;;;
; GUNUNG KIDUL;;TEPUS;2; Sumberwungu;223;AMAN;AMAN;;;;;
; GUNUNG KIDUL;;TEPUS;3; Sidoharjo;224;AMAN;AMAN;;;;;
; GUNUNG KIDUL;;TEPUS;4; Tepus;225;AMAN;AMAN;;;;;
; GUNUNG KIDUL;;TEPUS;5; Purwodadi;226;AMAN;AMAN;;;;;
; GUNUNG KIDUL;8;SEMANU;1; Ngeposari;227;SIAGA;SIAGA;;;;;
; GUNUNG KIDUL;;SEMANU;2; Semanu;228;AMAN;AMAN;;;;;
; GUNUNG KIDUL;;SEMANU;3; Pacarejo;229;AMAN;AMAN;;;;;
; GUNUNG KIDUL;;SEMANU;4; Candirejo;230;AMAN;AMAN;;;;;
; GUNUNG KIDUL;;SEMANU;5; Dadapayu;231;AMAN;AMAN;;;;;
; GUNUNG KIDUL;9;KARANGMOJO;1; Bejiharjo;232;SIAGA;SIAGA;;;;;
; GUNUNG KIDUL;;KARANGMOJO;2; Wiladeg;233;AMAN;AMAN;;;;;
; GUNUNG KIDUL;;KARANGMOJO;3; Bendungan;234;AMAN;AMAN;;;;;
; GUNUNG KIDUL;;KARANGMOJO;4; Kelor;235;AMAN;AMAN;;;;;
; GUNUNG KIDUL;;KARANGMOJO;5; Ngipak;236;AMAN;AMAN;;;;;
; GUNUNG KIDUL;;KARANGMOJO;6; Karangmojo;237;AMAN;AMAN;;;;;
; GUNUNG KIDUL;;KARANGMOJO;7; Gedangrejo;238;AMAN;AMAN;;;;;
; GUNUNG KIDUL;;KARANGMOJO;8; Ngawis;239;AMAN;AMAN;;;;;
; GUNUNG KIDUL;;KARANGMOJO;9; Jatiayu;240;AMAN;AMAN;;;;;
; GUNUNG KIDUL;10;PONJONG;1; Umbulrejo;241;AMAN;AMAN;;;;;
; GUNUNG KIDUL;;PONJONG;2; Sawahan;242;AMAN;AMAN;;;;;
; GUNUNG KIDUL;;PONJONG;3; Tambakromo;243;SIAGA;SIAGA;;;;;
; GUNUNG KIDUL;;PONJONG;4; Kenteng;244;AMAN;AMAN;;;;;
; GUNUNG KIDUL;;PONJONG;5; Sumbergiri;245;AMAN;AMAN;;;;;
; GUNUNG KIDUL;;PONJONG;6; Genjahan;246;AMAN;AMAN;;;;;
; GUNUNG KIDUL;;PONJONG;7; Ponjong;247;AMAN;AMAN;;;;;
